Price,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Number_of_Facades,Swimming_Pool,State_of_the_Building
349000.0,Geraardsbergen,House,BUNGALOW,2.0,123.0,1,0.0,0,1.0,,1.0,,2779.0,4.0,0.0,AS_NEW
575000.0,Antwerpen,House,HOUSE,4.0,189.0,0,0.0,0,,,1.0,,0.0,2.0,0.0,GOOD
180000.0,Etterbeek,Apartment,FLAT_STUDIO,0.0,51.0,0,0.0,0,,,,,,2.0,0.0,GOOD
335000.0,Gent,Apartment,APARTMENT,2.0,97.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
524000.0,Aartselaar,House,HOUSE,6.0,212.0,0,0.0,1,1.0,,,,466.0,,0.0,GOOD
349000.0,Herzele,House,HOUSE,3.0,198.0,0,0.0,1,1.0,,1.0,,280.0,3.0,0.0,JUST_RENOVATED
279500.0,Engis,House,HOUSE,3.0,130.0,1,0.0,0,1.0,,,,899.0,4.0,0.0,GOOD
560000.0,Ath,House,MANSION,6.0,291.0,0,0.0,0,1.0,,,,293.0,2.0,0.0,JUST_RENOVATED
225000.0,Houthalen-Helchteren,House,HOUSE,4.0,141.0,0,0.0,0,1.0,,,,825.0,,0.0,TO_RENOVATE
199000.0,Liège,Apartment,APARTMENT,2.0,90.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
164000.0,De Panne,Apartment,APARTMENT,1.0,35.0,0,0.0,0,1.0,,,,,,0.0,GOOD
325000.0,Sint-Idesbald,Apartment,PENTHOUSE,1.0,,0,0.0,0,1.0,,,,,,0.0,GOOD
599000.0,Geraardsbergen,House,HOUSE,3.0,208.0,1,0.0,0,1.0,,,,60.0,2.0,0.0,AS_NEW
378000.0,Putte,House,HOUSE,4.0,150.0,0,0.0,0,1.0,,,,1838.0,,0.0,TO_BE_DONE_UP
630000.0,Bruxelles,Apartment,APARTMENT,3.0,129.0,1,0.0,0,1.0,,,,,4.0,0.0,AS_NEW
950000.0,Ixelles,Apartment,APARTMENT,3.0,175.0,0,0.0,0,1.0,,,,,15.0,0.0,
565000.0,Bruxelles,House,APARTMENT_BLOCK,4.0,215.0,0,0.0,"(2,)",1.0,,1.0,,0.0,2.0,0.0,GOOD
245000.0,Tremelo,House,HOUSE,2.0,150.0,0,0.0,0,1.0,,,,255.0,3.0,0.0,AS_NEW
270000.0,Etterbeek,Apartment,APARTMENT,2.0,70.0,0,0.0,0,1.0,,,,,4.0,0.0,TO_BE_DONE_UP
299000.0,Kessel-Lo,House,HOUSE,3.0,204.0,0,0.0,0,1.0,,,,193.0,,0.0,TO_RENOVATE
930000.0,Uccle,House,TOWN_HOUSE,5.0,324.0,1,0.0,0,1.0,,1.0,,203.0,2.0,0.0,GOOD
555000.0,Zandvliet,House,HOUSE,2.0,138.0,0,0.0,0,,,1.0,,831.0,,0.0,GOOD
389500.0,Tielt-Winge,Apartment,PENTHOUSE,2.0,116.0,1,0.0,0,1.0,,,,,2.0,0.0,
245000.0,Chênee,House,HOUSE,3.0,100.0,0,0.0,0,1.0,,1.0,,421.0,2.0,0.0,GOOD
345000.0,Sint-Katelijne-Waver,House,APARTMENT_BLOCK,1.0,43.0,0,0.0,0,1.0,,,,70.0,2.0,0.0,GOOD
239000.0,Ans,Apartment,APARTMENT,2.0,86.0,0,0.0,0,1.0,,1.0,,,,0.0,
558000.0,Balen,House,HOUSE,5.0,268.0,0,0.0,0,,,,,0.0,4.0,0.0,AS_NEW
289000.0,Knokke-Heist,Apartment,APARTMENT,0.0,30.0,0,0.0,0,1.0,,,,,,0.0,
219000.0,Seraing,House,HOUSE,1.0,165.0,0,0.0,0,1.0,,,,85.0,2.0,0.0,
249000.0,Beyne-Heusay,Apartment,APARTMENT,3.0,115.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
449500.0,Zwevegem,House,HOUSE,3.0,177.0,0,0.0,0,,,1.0,,993.0,,0.0,GOOD
275000.0,Namur,House,HOUSE,3.0,184.0,0,0.0,0,,,,,207.0,2.0,0.0,GOOD
199000.0,Antwerpen,Apartment,FLAT_STUDIO,1.0,32.0,0,0.0,0,,,,,,2.0,0.0,JUST_RENOVATED
405000.0,Deinze,Apartment,PENTHOUSE,2.0,85.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
625000.0,Oelegem,House,VILLA,5.0,275.0,0,0.0,1,1.0,,1.0,,1560.0,4.0,1.0,GOOD
795000.0,Gent,Apartment,APARTMENT,3.0,148.0,0,0.0,0,1.0,,,,,,0.0,
699000.0,Steenokkerzeel,House,VILLA,5.0,240.0,0,0.0,0,,,,,970.0,4.0,0.0,
275000.0,Oostduinkerke,House,HOUSE,2.0,80.0,0,0.0,0,1.0,,,,173.0,3.0,0.0,
424900.0,Goeferdinge,House,HOUSE,2.0,188.0,0,0.0,0,1.0,,,,576.0,,0.0,GOOD
529000.0,Aartrijke,House,HOUSE,3.0,210.0,0,0.0,0,,,,,1479.0,4.0,1.0,AS_NEW
275000.0,Braine-L'Alleud,Apartment,APARTMENT,2.0,80.0,0,0.0,0,,,,,,2.0,0.0,AS_NEW
450000.0,Wevelgem,House,APARTMENT_BLOCK,4.0,329.0,0,0.0,0,1.0,,,,320.0,,0.0,AS_NEW
299000.0,Bree,House,MIXED_USE_BUILDING,4.0,418.0,0,0.0,0,,,,,274.0,2.0,0.0,JUST_RENOVATED
409000.0,Malonne,House,HOUSE,3.0,180.0,0,0.0,0,1.0,,1.0,,593.0,3.0,0.0,
259000.0,Herstal,House,HOUSE,4.0,139.0,0,0.0,0,1.0,,1.0,,162.0,3.0,0.0,GOOD
229000.0,Molenbeek-Saint-Jean,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
465000.0,Heusden,House,HOUSE,2.0,170.0,0,0.0,0,1.0,,,,844.0,4.0,0.0,TO_RENOVATE
315000.0,Fleurus,House,HOUSE,2.0,100.0,0,0.0,0,1.0,,1.0,,1035.0,4.0,0.0,TO_BE_DONE_UP
205000.0,Nivelles,Apartment,FLAT_STUDIO,0.0,48.0,0,0.0,0,1.0,,,,,4.0,0.0,
235000.0,Woluwe-Saint-Pierre,Apartment,APARTMENT,1.0,60.0,0,1.0,0,1.0,,,,,3.0,0.0,
395000.0,Maarkedal,House,HOUSE,4.0,215.0,0,0.0,0,,,,,1217.0,4.0,0.0,GOOD
759000.0,Keerbergen,House,VILLA,5.0,391.0,0,0.0,0,,,,,2502.0,,1.0,GOOD
395000.0,Ronse,House,VILLA,4.0,194.0,0,0.0,0,1.0,,1.0,,1185.0,4.0,0.0,GOOD
485000.0,Leuven,Apartment,APARTMENT,3.0,180.0,0,0.0,0,1.0,,,,,,0.0,
390000.0,Zele,Apartment,APARTMENT,2.0,94.0,1,1.0,0,1.0,,,,,2.0,0.0,AS_NEW
340000.0,Schaerbeek,Apartment,APARTMENT,2.0,104.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
332500.0,Aalst,Apartment,DUPLEX,2.0,160.0,1,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
1999999.0,Assebroek,House,HOUSE,9.0,658.0,1,0.0,0,1.0,,1.0,,3411.0,2.0,1.0,AS_NEW
349995.0,Schelle,Apartment,APARTMENT,3.0,102.0,0,0.0,0,,,,,,,0.0,AS_NEW
295000.0,Ganshoren,Apartment,APARTMENT,2.0,90.0,1,0.0,0,1.0,,,,,,0.0,AS_NEW
185000.0,Uccle,Apartment,FLAT_STUDIO,0.0,38.0,0,0.0,0,,,1.0,,,2.0,0.0,
495000.0,Jette,House,HOUSE,4.0,170.0,1,0.0,0,1.0,,1.0,,0.0,3.0,0.0,JUST_RENOVATED
169000.0,Neerpelt,Apartment,APARTMENT,1.0,61.0,0,0.0,0,1.0,,,,,,0.0,GOOD
215000.0,Molenbeek-Saint-Jean,Apartment,APARTMENT,2.0,75.0,0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP
269000.0,Zottegem,Apartment,APARTMENT,1.0,84.0,0,0.0,0,1.0,,,,,,0.0,
364888.0,Leeuwergem,House,HOUSE,3.0,147.0,0,0.0,0,,,,,377.0,,0.0,GOOD
437500.0,Hasselt,House,HOUSE,5.0,292.0,0,0.0,0,1.0,,,,1051.0,,0.0,
269000.0,Heverlee,House,HOUSE,2.0,96.0,0,0.0,0,1.0,,,,105.0,,0.0,TO_RENOVATE
499000.0,Zwijndrecht,House,HOUSE,3.0,274.0,0,0.0,1,1.0,,1.0,,247.0,3.0,0.0,AS_NEW
120000.0,Beauraing,House,HOUSE,3.0,155.0,0,0.0,0,1.0,,,,987.0,2.0,0.0,TO_RENOVATE
950000.0,Sint-Amandsberg,House,HOUSE,7.0,134.0,0,0.0,0,,,,,602.0,,0.0,
295000.0,Antwerpen,Apartment,APARTMENT,2.0,107.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
695000.0,Hove,House,HOUSE,6.0,277.0,0,0.0,1,,,1.0,,1082.0,4.0,0.0,GOOD
316500.0,Assenede,Apartment,APARTMENT,2.0,89.0,0,0.0,0,1.0,,,,,,0.0,GOOD
299000.0,Liedekerke,House,HOUSE,3.0,118.0,0,0.0,0,,,,,151.0,2.0,0.0,GOOD
260000.0,Andenne,Apartment,APARTMENT,2.0,91.0,1,0.0,0,1.0,,,,,,0.0,GOOD
459000.0,Knokke,Apartment,APARTMENT,2.0,57.0,0,0.0,0,1.0,,,,,,0.0,GOOD
810000.0,Antwerpen,House,APARTMENT_BLOCK,4.0,304.0,0,0.0,0,1.0,,,,370.0,4.0,0.0,GOOD
470000.0,Zottegem,Apartment,APARTMENT,3.0,118.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
233410.0,Tielt (8700),Apartment,APARTMENT,2.0,,0,0.0,0,,,,,,,0.0,
460000.0,Ixelles,Apartment,DUPLEX,2.0,91.0,1,1.0,0,1.0,,,,,2.0,0.0,AS_NEW
275000.0,Hulste,House,HOUSE,4.0,143.0,0,0.0,0,,,1.0,,399.0,2.0,0.0,TO_BE_DONE_UP
389000.0,Affligem,House,HOUSE,5.0,270.0,1,0.0,0,1.0,,1.0,,321.0,3.0,0.0,AS_NEW
695000.0,Ixelles,Apartment,APARTMENT,2.0,150.0,1,0.0,0,,,,,,2.0,0.0,AS_NEW
175000.0,Lessines,House,HOUSE,3.0,300.0,0,0.0,0,1.0,,1.0,,210.0,2.0,0.0,TO_RENOVATE
425000.0,Borgerhout,House,APARTMENT_BLOCK,4.0,186.0,0,0.0,0,,,,,152.0,,0.0,TO_BE_DONE_UP
299000.0,Lier,House,HOUSE,2.0,112.0,0,0.0,0,1.0,,1.0,,116.0,2.0,0.0,GOOD
399000.0,Hulshout,House,HOUSE,3.0,170.0,0,0.0,0,,,,,530.0,3.0,0.0,JUST_RENOVATED
157500.0,Kluisbergen,House,HOUSE,2.0,152.0,0,0.0,0,1.0,,,,123.0,4.0,0.0,TO_BE_DONE_UP
270000.0,Lessen,House,HOUSE,7.0,260.0,0,0.0,0,,,1.0,,2525.0,4.0,0.0,TO_RENOVATE
315000.0,Wachtebeke,House,HOUSE,3.0,,0,0.0,0,,,,,630.0,4.0,0.0,
259000.0,Roosdaal,House,HOUSE,3.0,142.0,0,0.0,0,,,,,338.0,4.0,0.0,
315000.0,Erembodegem,House,HOUSE,3.0,,0,0.0,0,,,,,374.0,,0.0,TO_BE_DONE_UP
339000.0,Sint-Andries,House,HOUSE,3.0,,0,0.0,0,1.0,,,,288.0,4.0,0.0,GOOD
449000.0,Brakel,House,HOUSE,3.0,165.0,0,0.0,0,1.0,,,,460.0,3.0,0.0,GOOD
270000.0,Uccle,Apartment,FLAT_STUDIO,0.0,53.0,1,0.0,0,,,,,,2.0,0.0,AS_NEW
495000.0,Forest,Apartment,APARTMENT,3.0,144.0,1,0.0,0,1.0,,,,,,0.0,GOOD
598000.0,Woluwe-Saint-Pierre,House,HOUSE,3.0,135.0,0,0.0,0,1.0,,1.0,,114.0,2.0,0.0,GOOD
2350000.0,Antwerpen (2060),House,APARTMENT_BLOCK,0.0,763.0,0,1.0,0,,,,,220.0,,0.0,GOOD
269900.0,Antwerpen,Apartment,APARTMENT,2.0,90.0,0,0.0,0,,,1.0,,,2.0,0.0,GOOD
224000.0,Aalst,Apartment,APARTMENT,2.0,85.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
199000.0,Geel,Apartment,APARTMENT,1.0,60.0,1,0.0,0,1.0,,,,,1.0,0.0,AS_NEW
995000.0,Ixelles,Apartment,APARTMENT,2.0,155.0,1,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED
395000.0,Knokke-Heist,Apartment,APARTMENT,2.0,75.0,0,1.0,0,,,,,,2.0,0.0,GOOD
110000.0,Fraire,House,HOUSE,2.0,110.0,0,0.0,0,1.0,,1.0,,0.0,3.0,0.0,TO_RENOVATE
299000.0,Geel,Apartment,APARTMENT,2.0,256.0,0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP
575000.0,Woluwe-Saint-Pierre,Apartment,DUPLEX,3.0,140.0,0,0.0,0,1.0,,1.0,,,2.0,0.0,TO_BE_DONE_UP
139000.0,Charleroi Gosselies,Apartment,APARTMENT,1.0,75.0,0,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
483114.0,Lembeke,House,HOUSE,3.0,,0,0.0,0,,,,,384.0,,0.0,AS_NEW
345000.0,Leest,House,HOUSE,3.0,203.0,0,0.0,0,1.0,,,,1725.0,4.0,0.0,TO_RENOVATE
289879.0,Mechelen,Apartment,APARTMENT,1.0,69.0,0,0.0,0,1.0,,,,,,0.0,
1195000.0,Knokke-Heist,Apartment,APARTMENT,3.0,120.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
465000.0,Wetteren,Apartment,PENTHOUSE,3.0,185.0,0,0.0,0,1.0,,,,,2.0,0.0,
377400.0,Egem,House,HOUSE,4.0,181.0,0,0.0,0,1.0,,,,284.0,,0.0,GOOD
154000.0,Anderlecht,Apartment,APARTMENT,1.0,46.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
399000.0,Schaerbeek,Apartment,APARTMENT,3.0,100.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
365000.0,Gavere,House,HOUSE,3.0,171.0,1,0.0,0,1.0,,1.0,,195.0,2.0,0.0,AS_NEW
562160.0,Beersel Dworp,House,HOUSE,3.0,166.0,0,0.0,0,,,,,877.0,4.0,0.0,AS_NEW
279000.0,Westerlo,Apartment,APARTMENT,2.0,114.0,0,0.0,0,1.0,,,,,3.0,1.0,GOOD
570000.0,Sint-Katelijne-Waver,House,HOUSE,5.0,395.0,0,0.0,0,1.0,,1.0,,4043.0,,0.0,GOOD
276000.0,Yvoir,Apartment,APARTMENT,2.0,113.0,0,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED
588295.0,Schilde,Apartment,APARTMENT,2.0,143.0,1,0.0,0,,,,,,,0.0,GOOD
225000.0,Comblain-Au-Pont,House,HOUSE,4.0,396.0,0,0.0,0,,,,,997.0,4.0,0.0,TO_BE_DONE_UP
840000.0,Brussel,Apartment,APARTMENT,3.0,160.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
210000.0,Chenee,Apartment,APARTMENT,2.0,100.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
235000.0,Gent,Apartment,APARTMENT,1.0,57.0,1,0.0,0,1.0,,,,,,0.0,GOOD
409000.0,Vilvoorde,House,HOUSE,3.0,145.0,0,0.0,0,1.0,,1.0,,280.0,,0.0,
995000.0,Woluwe-Saint-Pierre,House,APARTMENT_BLOCK,5.0,290.0,0,0.0,0,1.0,,1.0,,315.0,2.0,0.0,GOOD
265000.0,Nijlen,Apartment,APARTMENT,1.0,60.0,0,0.0,0,1.0,,,,,2.0,0.0,
2950000.0,Knokke-Het Zoute,Apartment,APARTMENT,3.0,133.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
445000.0,Saint-Gilles,Apartment,APARTMENT,1.0,92.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
1840000.0,La Hulpe,Apartment,APARTMENT,3.0,255.0,1,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
315000.0,Lier,Apartment,APARTMENT,2.0,94.0,0,0.0,1,1.0,,,,,2.0,0.0,JUST_RENOVATED
499783.0,Lochristi Zeveneken,House,HOUSE,3.0,,0,0.0,0,1.0,,,,509.0,4.0,0.0,AS_NEW
1295000.0,Antwerpen,House,EXCEPTIONAL_PROPERTY,6.0,686.0,0,0.0,0,1.0,,1.0,,177.0,2.0,0.0,AS_NEW
175000.0,Jodoigne,Apartment,APARTMENT,2.0,94.0,0,0.0,0,,,,,,2.0,0.0,GOOD
299000.0,Bièvre,House,HOUSE,4.0,160.0,0,0.0,0,1.0,,1.0,,1977.0,4.0,0.0,GOOD
189000.0,Geel,Apartment,APARTMENT,2.0,89.0,0,0.0,0,,,,,,3.0,0.0,GOOD
319000.0,Herve,House,HOUSE,3.0,110.0,0,0.0,0,1.0,,1.0,,0.0,3.0,0.0,AS_NEW
525000.0,Vilvoorde,Apartment,APARTMENT,3.0,215.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
219000.0,Liège,Apartment,APARTMENT,3.0,165.0,0,0.0,0,,,,,,3.0,0.0,GOOD
395000.0,Blankenberge,House,HOUSE,4.0,124.0,0,1.0,0,1.0,,,,158.0,,0.0,
259000.0,Izegem,Apartment,APARTMENT,2.0,99.0,0,0.0,0,1.0,,,,,,0.0,GOOD
685000.0,Bruxelles,House,HOUSE,4.0,250.0,1,0.0,0,1.0,,1.0,,280.0,2.0,0.0,GOOD
990000.0,Lasne,House,VILLA,3.0,256.0,1,0.0,0,1.0,,1.0,,1800.0,4.0,1.0,AS_NEW
279000.0,Bruxelles,Apartment,APARTMENT,2.0,100.0,0,0.0,1,1.0,,,,,2.0,0.0,GOOD
592000.0,De Klinge,House,HOUSE,3.0,221.0,0,0.0,0,1.0,,,,575.0,4.0,0.0,GOOD
299000.0,Blankenberge,Apartment,APARTMENT,2.0,85.0,0,0.0,0,1.0,,,,,,0.0,
855000.0,Antwerpen,Apartment,LOFT,2.0,220.0,1,0.0,0,,,,,,2.0,0.0,AS_NEW
465000.0,Sijsele,Apartment,APARTMENT,3.0,114.0,0,0.0,0,1.0,,,,,,0.0,GOOD
595000.0,Hasselt,House,HOUSE,2.0,175.0,0,0.0,1,,,,,260.0,2.0,0.0,JUST_RENOVATED
295000.0,Kortrijk,Apartment,DUPLEX,4.0,143.0,0,0.0,0,,,,,,,0.0,GOOD
1480000.0,Ghoy,House,MIXED_USE_BUILDING,3.0,347.0,0,0.0,0,1.0,,,,22520.0,4.0,0.0,GOOD
219000.0,Engis,House,APARTMENT_BLOCK,3.0,178.0,0,0.0,0,,,,,120.0,2.0,0.0,GOOD
310000.0,Antwerpen,Apartment,APARTMENT,1.0,65.0,0,0.0,0,,,,,,,0.0,AS_NEW
425000.0,Lembeek,House,MANSION,3.0,220.0,0,0.0,0,1.0,,,,500.0,2.0,0.0,
350000.0,Ertvelde,Apartment,APARTMENT,2.0,94.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
325000.0,Sint-Niklaas,House,HOUSE,3.0,182.0,0,0.0,0,1.0,,,,1850.0,4.0,0.0,TO_RENOVATE
995000.0,Roeselare,House,HOUSE,5.0,550.0,0,0.0,0,,,,,452.0,4.0,0.0,GOOD
335000.0,Marche-En-Famenne,Apartment,GROUND_FLOOR,3.0,139.0,0,0.0,0,1.0,,1.0,,,3.0,0.0,AS_NEW
563008.0,Merelbeke,House,HOUSE,4.0,225.0,0,0.0,0,,,,,992.0,4.0,0.0,
390000.0,Sint-Denijs-Westrem,Apartment,APARTMENT,2.0,96.0,1,0.0,0,1.0,,,,,,0.0,GOOD
580000.0,Wellen,House,VILLA,4.0,,0,0.0,0,,,,,3499.0,,0.0,GOOD
369000.0,Hulshout,House,HOUSE,2.0,86.0,1,0.0,0,1.0,,,,460.0,3.0,0.0,AS_NEW
495000.0,Heusden,Apartment,APARTMENT,3.0,250.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
199000.0,Seraing,House,HOUSE,4.0,171.0,0,0.0,0,,,1.0,,399.0,3.0,0.0,GOOD
549000.0,Heron,House,HOUSE,4.0,346.0,0,0.0,1,1.0,,1.0,,12666.0,4.0,1.0,GOOD
500000.0,Bree,House,HOUSE,3.0,584.0,0,0.0,0,,,,,461.0,3.0,0.0,GOOD
185000.0,Jumet,House,HOUSE,3.0,111.0,0,0.0,0,1.0,,1.0,,878.0,3.0,0.0,GOOD
175000.0,Leuven,Apartment,FLAT_STUDIO,1.0,27.0,0,0.0,0,,,,,,2.0,0.0,GOOD
229000.0,Antwerpen,Apartment,APARTMENT,2.0,89.0,0,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED
795000.0,Forest,House,HOUSE,4.0,210.0,1,0.0,0,,,1.0,,65.0,2.0,0.0,GOOD
1285000.0,Adegem,House,VILLA,4.0,330.0,0,0.0,0,,,,,3121.0,,1.0,AS_NEW
299000.0,Turnhout,House,HOUSE,4.0,134.0,0,0.0,0,1.0,,,,210.0,2.0,0.0,
475000.0,Welle,House,HOUSE,4.0,253.0,0,0.0,0,1.0,,1.0,,0.0,3.0,0.0,AS_NEW
560000.0,Gent,House,HOUSE,4.0,152.0,0,0.0,0,1.0,,,,175.0,,0.0,GOOD
510000.0,Waterloo,House,HOUSE,5.0,150.0,1,0.0,0,1.0,,1.0,,367.0,3.0,0.0,JUST_RENOVATED
479000.0,Westerlo,Apartment,APARTMENT,2.0,150.0,0,0.0,0,1.0,,,,,3.0,1.0,GOOD
229000.0,Lebbeke,House,HOUSE,2.0,100.0,0,0.0,0,1.0,,,,60.0,2.0,0.0,GOOD
350000.0,Verviers,Apartment,LOFT,3.0,294.0,1,0.0,0,1.0,,,,,3.0,0.0,GOOD
260000.0,Frasnes-Lez-Anvaing,House,HOUSE,3.0,180.0,0,0.0,0,1.0,,1.0,,732.0,4.0,0.0,JUST_RENOVATED
1495000.0,Woluwe-Saint-Pierre,House,VILLA,5.0,270.0,1,0.0,0,1.0,,1.0,,355.0,3.0,0.0,GOOD
269000.0,Bekkevoort,Apartment,DUPLEX,2.0,116.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
199000.0,Ganshoren,Apartment,APARTMENT,2.0,83.0,1,0.0,0,1.0,,,,,2.0,0.0,GOOD
695000.0,Etterbeek,Apartment,APARTMENT,3.0,113.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
165000.0,Liège,Apartment,DUPLEX,1.0,48.0,0,1.0,0,1.0,,,,,2.0,0.0,AS_NEW
775000.0,Blégny,House,VILLA,5.0,329.0,0,0.0,0,1.0,,1.0,,4800.0,4.0,1.0,GOOD
749000.0,Meldert (9310),House,HOUSE,5.0,410.0,1,0.0,0,1.0,,,,1529.0,,0.0,GOOD
190000.0,Gedinne Bourseigne-Vieille,House,HOUSE,3.0,133.0,0,0.0,0,1.0,,1.0,,878.0,3.0,0.0,TO_BE_DONE_UP
429000.0,Ravels,Apartment,PENTHOUSE,2.0,160.0,1,0.0,0,1.0,,,,,2.0,0.0,GOOD
215000.0,Ronse,Apartment,APARTMENT,1.0,82.0,0,0.0,0,1.0,,1.0,,,,0.0,GOOD
280000.0,La Roche-En-Ardenne,House,TOWN_HOUSE,3.0,120.0,0,0.0,0,1.0,,,,88.0,,0.0,GOOD
365000.0,Gistel,Apartment,APARTMENT,3.0,129.0,1,0.0,0,1.0,,,,,,0.0,GOOD
470000.0,Diest,House,OTHER_PROPERTY,0.0,,0,0.0,0,,,,,0.0,2.0,0.0,TO_RENOVATE
239000.0,Aalst Erembodegem,House,HOUSE,3.0,178.0,0,0.0,0,1.0,,1.0,,220.0,2.0,0.0,TO_BE_DONE_UP
495000.0,Sijsele,House,HOUSE,4.0,215.0,0,0.0,0,,,,,956.0,,0.0,
197912.0,Houthalen,Apartment,APARTMENT,1.0,64.0,0,0.0,0,1.0,,,,,2.0,0.0,
399000.0,Merelbeke,House,BUNGALOW,2.0,154.0,0,0.0,0,,,,,736.0,,0.0,TO_RENOVATE
535000.0,Antwerpen,Apartment,APARTMENT,2.0,160.0,1,0.0,0,1.0,,,,,,0.0,AS_NEW
199000.0,Nieuwpoort,Apartment,APARTMENT,3.0,152.0,0,0.0,0,,,,,,,0.0,TO_BE_DONE_UP
317000.0,Oostakker,Apartment,APARTMENT,3.0,92.0,1,0.0,0,1.0,,,,,,0.0,AS_NEW
235000.0,Oostende,Apartment,PENTHOUSE,1.0,44.0,0,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED
299000.0,Woluwe-Saint-Lambert,Apartment,APARTMENT,2.0,100.0,0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP
199000.0,Paliseul,House,HOUSE,5.0,215.0,0,0.0,0,1.0,,1.0,,1231.0,3.0,0.0,
325000.0,Blégny,House,HOUSE,4.0,185.0,0,0.0,0,1.0,,1.0,,750.0,4.0,0.0,GOOD
365000.0,Sint-Idesbald,Apartment,APARTMENT,2.0,,0,0.0,0,1.0,,,,,,0.0,GOOD
900000.0,Anderlecht,House,HOUSE,9.0,270.0,1,0.0,0,1.0,,1.0,,150.0,2.0,0.0,JUST_RENOVATED
325000.0,Bilzen,Apartment,APARTMENT,2.0,89.0,0,0.0,0,1.0,,1.0,,,,0.0,GOOD
409000.0,Zwijnaarde,Apartment,PENTHOUSE,2.0,84.0,1,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
345000.0,Etterbeek,Apartment,APARTMENT,2.0,119.0,1,0.0,0,1.0,,,,,2.0,0.0,TO_RESTORE
157500.0,Oudenaarde,House,HOUSE,5.0,196.0,0,0.0,0,,,,,180.0,3.0,0.0,TO_RENOVATE
690000.0,Knokke,Apartment,APARTMENT,2.0,77.0,0,0.0,0,1.0,,,,,2.0,0.0,
599000.0,Maldegem,House,VILLA,3.0,155.0,0,0.0,0,,,,,627.0,4.0,0.0,GOOD
109999.0,Charleroi,House,MIXED_USE_BUILDING,1.0,111.0,0,0.0,0,,,,,50.0,2.0,0.0,TO_BE_DONE_UP
565000.0,Nijlen Bevel,House,HOUSE,4.0,240.0,1,0.0,0,1.0,,,,753.0,3.0,0.0,
760000.0,Ixelles,Apartment,APARTMENT,4.0,241.0,1,0.0,0,,,,,,2.0,0.0,JUST_RENOVATED
325000.0,Bruxelles,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
435000.0,Ganshoren,House,HOUSE,3.0,125.0,0,0.0,0,1.0,,,,230.0,3.0,0.0,TO_BE_DONE_UP
299000.0,Eeklo,Apartment,APARTMENT,2.0,84.0,0,0.0,0,1.0,,,,,,0.0,GOOD
315000.0,Gent,Apartment,APARTMENT,2.0,102.0,1,0.0,0,1.0,,,,,,0.0,GOOD
189000.0,Saint-Nicolas,Apartment,APARTMENT,3.0,117.0,0,0.0,0,1.0,,,,,4.0,0.0,GOOD
765000.0,Heusden (9070),House,HOUSE,4.0,202.0,1,0.0,0,,,1.0,,1248.0,,0.0,JUST_RENOVATED
494000.0,Etalle,House,HOUSE,4.0,189.0,0,0.0,0,1.0,,,,753.0,3.0,0.0,AS_NEW
725000.0,Auderghem,Apartment,APARTMENT,3.0,165.0,0,0.0,0,1.0,,,,,2.0,0.0,TO_BE_DONE_UP
945000.0,Knokke-Heist,Apartment,APARTMENT,3.0,107.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
169000.0,Liège,Apartment,APARTMENT,1.0,60.0,0,0.0,0,,,,,,2.0,0.0,GOOD
