Price,Type_of_Sale,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,State_of_the_Building
119000.0,,Aalst,HOUSE,HOUSE,3.0,130.0,False,0.0,,1.0,30.0,1.0,30.0,30.0,80.0,2.0,0.0,TO_RENOVATE
849000.0,,Kortrijk Marke,HOUSE,HOUSE,4.0,244.0,True,0.0,,1.0,,,,,1236.0,4.0,0.0,GOOD
345000.0,,Laeken,HOUSE,HOUSE,4.0,220.0,False,0.0,1.0,1.0,10.0,,,,100.0,2.0,,
165000.0,,Blankenberge,APARTMENT,APARTMENT,3.0,141.0,False,,,1.0,,,,,,,,TO_RENOVATE
330000.0,,Chièvres,HOUSE,HOUSE,4.0,207.0,False,,,1.0,24.0,1.0,350.0,350.0,470.0,3.0,0.0,AS_NEW
311674.0,,Roeselare,APARTMENT,APARTMENT,2.0,89.0,False,,,1.0,11.0,,,,,,,GOOD
449000.0,,Wenduine,APARTMENT,PENTHOUSE,2.0,93.0,True,0.0,,1.0,,,,,,,,GOOD
208000.0,,Berchem-Sainte-Agathe,APARTMENT,APARTMENT,1.0,61.0,False,0.0,,1.0,7.0,,,,,,0.0,
255000.0,,Aalst (9300),HOUSE,HOUSE,3.0,173.0,False,,,1.0,,,,,614.0,,,TO_RENOVATE
,,SAINT-SYMPHORIEN,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
635000.0,,Etterbeek,APARTMENT,APARTMENT,2.0,115.0,False,,,1.0,1.0,,,,,,0.0,JUST_RENOVATED
219000.0,,KONTICH,APARTMENT,SERVICE_FLAT,1.0,61.0,False,,,1.0,10.0,1.0,53.0,53.0,,3.0,,AS_NEW
10328000.0,,Verbier,HOUSE,CHALET,4.0,357.0,True,,,1.0,,,,,1236.0,4.0,0.0,AS_NEW
195000.0,,DEURNE,APARTMENT,APARTMENT,2.0,90.0,False,,,1.0,5.0,,,,,2.0,,GOOD
790000.0,,Woluwe-Saint-Lambert,HOUSE,HOUSE,10.0,362.0,True,0.0,,1.0,5.0,1.0,50.0,50.0,250.0,2.0,0.0,TO_RENOVATE
145000.0,,MIDDELKERKE,APARTMENT,FLAT_STUDIO,0.0,44.0,False,,,1.0,,,,,,2.0,,
169000.0,,Stembert,HOUSE,HOUSE,2.0,85.0,False,0.0,,1.0,12.0,1.0,246.0,246.0,347.0,4.0,0.0,TO_BE_DONE_UP
995000.0,,Knokke-Heist,APARTMENT,DUPLEX,2.0,110.0,True,,,1.0,15.0,,,,,2.0,0.0,AS_NEW
375000.0,,Kortrijk,HOUSE,HOUSE,3.0,150.0,False,0.0,,,,,,,387.0,3.0,0.0,
445000.0,,Knokke-Heist,APARTMENT,APARTMENT,1.0,72.0,False,,,,,,,,,,,
399000.0,,Oupeye,HOUSE,HOUSE,4.0,172.0,False,0.0,1.0,1.0,60.0,1.0,540.0,540.0,880.0,4.0,0.0,GOOD
379000.0,,BORSBEKE,HOUSE,HOUSE,4.0,235.0,False,,,1.0,,,,,188.0,2.0,,GOOD
1250000.0,,Schaerbeek,HOUSE,APARTMENT_BLOCK,6.0,380.0,False,0.0,,1.0,25.0,1.0,78.0,78.0,166.0,2.0,0.0,AS_NEW
325000.0,,Marchin,HOUSE,HOUSE,5.0,283.0,False,0.0,,1.0,,,,,1652.0,3.0,0.0,
379000.0,,Oostende,APARTMENT,APARTMENT,2.0,112.0,False,,,1.0,6.0,,,,,,,AS_NEW
369000.0,,Beaufays,APARTMENT,DUPLEX,3.0,151.0,False,0.0,,1.0,16.0,,,,,3.0,0.0,
355000.0,,TURNHOUT,APARTMENT,APARTMENT,6.0,300.0,False,,,1.0,,,,,,3.0,,TO_RENOVATE
800000.0,,ETALLE,HOUSE,HOUSE,5.0,271.0,False,,,,,,,,600.0,4.0,,
470000.0,,GERAARDSBERGEN,HOUSE,MIXED_USE_BUILDING,3.0,215.0,False,,,1.0,36.0,,,,546.0,3.0,,
379000.0,,Geraardsbergen Moerbeke,HOUSE,VILLA,3.0,177.0,True,0.0,,1.0,,,,,406.0,3.0,0.0,AS_NEW
517500.0,,Oudergem,APARTMENT,APARTMENT,2.0,102.0,False,0.0,,1.0,7.0,,,,,,,
650000.0,,WILRIJK,HOUSE,APARTMENT_BLOCK,5.0,217.0,False,,,,,,,,245.0,,,GOOD
485000.0,,Lot,HOUSE,HOUSE,4.0,182.0,True,0.0,,1.0,43.0,1.0,225.0,225.0,330.0,2.0,0.0,GOOD
450000.0,,WILRIJK,APARTMENT,APARTMENT,2.0,89.0,False,,,1.0,46.0,,,,,2.0,,
349000.0,,Gavere,HOUSE,HOUSE,4.0,319.0,False,,,,,,,,676.0,4.0,,TO_RENOVATE
195000.0,,Bredene,HOUSE,HOUSE,2.0,,False,,,,,,,,245.0,,,GOOD
229000.0,,Awans,APARTMENT,APARTMENT,1.0,60.0,False,0.0,,1.0,27.0,,,,,2.0,0.0,AS_NEW
299000.0,,Schoten,APARTMENT,APARTMENT,2.0,82.0,False,,,1.0,9.0,,,,,,0.0,
295000.0,,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,2.0,81.0,False,0.0,,1.0,13.0,,,,,2.0,0.0,TO_BE_DONE_UP
650000.0,,Brussels City,APARTMENT,APARTMENT,3.0,180.0,True,0.0,,1.0,,,,,,,0.0,GOOD
310000.0,,DEURNE,HOUSE,HOUSE,4.0,127.0,False,,,,,,,,75.0,2.0,,GOOD
522500.0,,Gent,HOUSE,HOUSE,3.0,150.0,False,,,1.0,,1.0,32.0,32.0,0.0,4.0,,GOOD
475000.0,,Evere,APARTMENT,APARTMENT,3.0,129.0,True,,,1.0,17.0,,,,,2.0,0.0,AS_NEW
,,Olen,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
249900.0,,BOOM,APARTMENT,APARTMENT,2.0,125.0,False,,,1.0,13.0,,,,,2.0,,AS_NEW
479000.0,,Knokke,APARTMENT,APARTMENT,2.0,72.0,False,0.0,,1.0,,,,,,2.0,,GOOD
815000.0,,Woluwe-Saint-Pierre,HOUSE,HOUSE,5.0,270.0,True,0.0,,1.0,20.0,1.0,175.0,175.0,335.0,3.0,0.0,AS_NEW
377900.0,,Ertvelde,APARTMENT,APARTMENT,2.0,106.0,False,0.0,,1.0,,,,,,,,GOOD
339000.0,,Turnhout,HOUSE,HOUSE,3.0,135.0,False,,,1.0,25.0,1.0,25.0,25.0,156.0,2.0,,JUST_RENOVATED
85000.0,,Colfontaine,HOUSE,HOUSE,3.0,139.0,False,0.0,,1.0,,,,,0.0,2.0,,TO_RENOVATE
1285000.0,,Aartselaar,HOUSE,HOUSE,3.0,271.0,True,,,1.0,110.0,,,,9247.0,4.0,0.0,AS_NEW
325000.0,,Brakel,HOUSE,MIXED_USE_BUILDING,4.0,195.0,False,0.0,,1.0,,,,,733.0,4.0,,GOOD
385000.0,,Beernem,HOUSE,HOUSE,4.0,188.0,False,,,,,1.0,27.0,27.0,188.0,1.0,0.0,AS_NEW
395000.0,,VERVIERS,HOUSE,APARTMENT_BLOCK,5.0,1300.0,False,,,,,,,,0.0,2.0,,TO_RENOVATE
349000.0,,Antwerpen,HOUSE,HOUSE,4.0,218.0,False,,,,,,,,190.0,2.0,,
280000.0,,Aarschot,HOUSE,HOUSE,3.0,174.0,False,0.0,,1.0,,,,,2000.0,4.0,,TO_RENOVATE
399000.0,,Tremelo,HOUSE,HOUSE,4.0,210.0,False,,,1.0,28.0,1.0,170.0,170.0,394.0,3.0,,AS_NEW
,,Lapscheure,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
475000.0,,ETTERBEEK,APARTMENT,APARTMENT,2.0,93.0,False,,,1.0,12.0,,,,,,,GOOD
269000.0,,ANDERLECHT,APARTMENT,APARTMENT,2.0,85.0,False,,,1.0,6.0,,,,,2.0,,JUST_RENOVATED
185000.0,,DEURNE,APARTMENT,APARTMENT,3.0,85.0,False,,,1.0,2.0,,,,,3.0,,GOOD
229900.0,,Bertrix,APARTMENT,APARTMENT,2.0,90.0,False,0.0,,1.0,19.0,1.0,5.0,5.0,,,0.0,AS_NEW
280000.0,,Kortrijk,HOUSE,HOUSE,3.0,118.0,False,,,1.0,,,,,69.0,,,JUST_RENOVATED
259000.0,,WECHELDERZANDE,APARTMENT,DUPLEX,2.0,127.0,False,,,1.0,,,,,,2.0,,GOOD
315000.0,,WESTENDE-BAD,APARTMENT,APARTMENT,2.0,81.0,False,1.0,,1.0,,,,,,2.0,,GOOD
187500.0,,Aalst (9300),APARTMENT,APARTMENT,1.0,101.0,False,0.0,,,,,,,,,,GOOD
299000.0,,Maldegem,HOUSE,HOUSE,3.0,190.0,False,,,,,,,,0.0,3.0,,TO_BE_DONE_UP
398000.0,,Sint-Michiels,APARTMENT,APARTMENT,2.0,94.0,False,,,1.0,25.0,,,,,,,GOOD
349000.0,,Gent,APARTMENT,APARTMENT,2.0,85.0,False,,,1.0,2.0,,,,,,,JUST_RENOVATED
266000.0,,Wetteren,APARTMENT,APARTMENT,2.0,,False,,,1.0,5.0,,,,,,,JUST_RENOVATED
285000.0,,Machelen (1830),APARTMENT,APARTMENT,2.0,80.0,True,0.0,,,,,,,,,,GOOD
299000.0,,Mont-Godinne,APARTMENT,APARTMENT,2.0,94.0,False,,,1.0,6.0,1.0,123.0,123.0,,3.0,0.0,
325000.0,,Gent,APARTMENT,APARTMENT,2.0,93.0,True,0.0,,1.0,4.0,,,,,2.0,,GOOD
330000.0,,Charleroi,HOUSE,HOUSE,5.0,155.0,False,0.0,,1.0,55.0,,,,0.0,3.0,0.0,AS_NEW
310000.0,,HOEGAARDEN,HOUSE,TOWN_HOUSE,3.0,201.0,False,,,,,,,,349.0,2.0,,TO_RESTORE
795000.0,,Brasschaat,HOUSE,VILLA,4.0,231.0,False,,,1.0,,,,,1650.0,,,TO_BE_DONE_UP
463000.0,,Oudenaarde,APARTMENT,APARTMENT,2.0,114.0,False,,,1.0,16.0,,,,,,,GOOD
895000.0,,Schaerbeek,HOUSE,APARTMENT_BLOCK,6.0,300.0,False,0.0,,,,1.0,20.0,20.0,82.0,2.0,0.0,TO_RENOVATE
299000.0,,ZELLIK,APARTMENT,APARTMENT,3.0,100.0,False,,,,,,,,,,,TO_BE_DONE_UP
129000.0,,DEURNE,APARTMENT,APARTMENT,2.0,60.0,False,,,1.0,12.0,,,,,2.0,,GOOD
375000.0,,Heusden,HOUSE,HOUSE,3.0,175.0,False,,,,,,,,1038.0,,,GOOD
490000.0,,Gent Sint-Denijs-Westrem,APARTMENT,GROUND_FLOOR,2.0,137.0,True,0.0,,1.0,3.0,1.0,87.0,87.0,,2.0,0.0,AS_NEW
219000.0,,Mouscron,APARTMENT,APARTMENT,3.0,120.0,False,0.0,,1.0,23.0,,,,,2.0,0.0,GOOD
495000.0,,Lede,HOUSE,HOUSE,3.0,198.0,False,0.0,,1.0,,,,,1333.0,4.0,0.0,GOOD
350000.0,,Machelen,HOUSE,HOUSE,3.0,145.0,False,0.0,,1.0,10.0,1.0,40.0,40.0,130.0,2.0,,AS_NEW
,,RETINNE,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
155000.0,,FRASNES-LEZ-BUISSENAL,HOUSE,HOUSE,2.0,90.0,False,,,,,,,,65.0,,,GOOD
280000.0,,Oudenaarde,HOUSE,HOUSE,5.0,271.0,False,,,1.0,,,,,155.0,2.0,,TO_BE_DONE_UP
1185000.0,,Oud-Turnhout,HOUSE,HOUSE,5.0,460.0,True,0.0,,1.0,100.0,,,,2870.0,4.0,1.0,GOOD
260000.0,,Habay (Marbehan),HOUSE,MIXED_USE_BUILDING,4.0,247.0,False,,,1.0,53.0,,,,280.0,3.0,,GOOD
185000.0,,Blankenberge,APARTMENT,APARTMENT,2.0,72.0,False,0.0,,,,,,,,,,TO_BE_DONE_UP
415000.0,,Leuven,APARTMENT,APARTMENT,3.0,114.0,False,,,1.0,2.0,,,,,,,GOOD
499000.0,,HAALTERT,HOUSE,HOUSE,3.0,199.0,False,,,1.0,,,,,599.0,4.0,,JUST_RENOVATED
280000.0,,Marchienne-au-Pont,HOUSE,MIXED_USE_BUILDING,8.0,352.0,False,,,,,,,,0.0,3.0,,TO_RENOVATE
179000.0,,ANS,APARTMENT,APARTMENT,1.0,62.0,False,,,1.0,5.0,,,,,,,
399000.0,,Ham,HOUSE,COUNTRY_COTTAGE,4.0,225.0,False,,,,,,,,1736.0,4.0,,AS_NEW
690000.0,,Holsbeek,HOUSE,HOUSE,4.0,289.0,False,,1.0,1.0,,,,,2581.0,4.0,1.0,GOOD
515000.0,,Hoogstraten,HOUSE,HOUSE,3.0,168.0,False,,,1.0,36.0,,,,459.0,3.0,0.0,AS_NEW
235000.0,,Temse,HOUSE,HOUSE,2.0,110.0,False,0.0,,1.0,,,,,80.0,,,JUST_RENOVATED
179000.0,,Nassogne,HOUSE,HOUSE,4.0,158.0,False,0.0,,1.0,,1.0,471.0,471.0,471.0,3.0,0.0,GOOD
340000.0,,Brussels,APARTMENT,TRIPLEX,4.0,150.0,True,0.0,,1.0,11.0,,,,,2.0,0.0,AS_NEW
249000.0,,Tienen,HOUSE,HOUSE,3.0,134.0,False,0.0,,1.0,,,,,1017.0,4.0,,GOOD
1625000.0,,Saint-Gilles,APARTMENT,LOFT,3.0,450.0,False,0.0,,1.0,35.0,,,,,3.0,0.0,GOOD
439000.0,,BLANKENBERGE,APARTMENT,APARTMENT,3.0,128.0,False,1.0,,1.0,,,,,,,,AS_NEW
335000.0,,Genappe,APARTMENT,DUPLEX,3.0,124.0,True,0.0,,1.0,9.0,,,,,2.0,0.0,AS_NEW
355000.0,,Antwerpen,HOUSE,HOUSE,3.0,175.0,True,,,1.0,9.0,1.0,60.0,60.0,150.0,2.0,0.0,TO_BE_DONE_UP
225000.0,,Antwerpen,APARTMENT,APARTMENT,2.0,93.0,False,,,1.0,12.0,,,,,2.0,,
698000.0,,Destelbergen,HOUSE,HOUSE,3.0,210.0,False,,,1.0,40.0,1.0,500.0,500.0,641.0,,,GOOD
285000.0,,Heist-aan-Zee,APARTMENT,APARTMENT,1.0,,False,0.0,,,,,,,,2.0,,GOOD
445000.0,,Wilsele,HOUSE,HOUSE,4.0,180.0,False,0.0,,,,,,,470.0,3.0,0.0,
270000.0,,DEERLIJK,HOUSE,HOUSE,2.0,,False,,,1.0,,,,,807.0,2.0,,TO_BE_DONE_UP
185000.0,,Eeklo,APARTMENT,APARTMENT,1.0,,False,,,1.0,,,,,,,,JUST_RENOVATED
329000.0,,Moerkerke,HOUSE,HOUSE,3.0,223.0,False,0.0,,1.0,,,,,331.0,2.0,0.0,
479000.0,,Knokke,APARTMENT,APARTMENT,2.0,72.0,False,,,1.0,5.0,,,,,2.0,,GOOD
285000.0,,Uccle,APARTMENT,APARTMENT,2.0,74.0,True,0.0,,1.0,6.0,,,,,2.0,0.0,GOOD
435000.0,,TENNEVILLE,HOUSE,HOUSE,4.0,280.0,False,0.0,,1.0,40.0,,,,2600.0,4.0,,
200000.0,,Berchem-Sainte-Agathe,APARTMENT,PENTHOUSE,2.0,170.0,False,1.0,1.0,1.0,190.0,,,,,3.0,0.0,AS_NEW
479000.0,,Aalst,HOUSE,HOUSE,2.0,140.0,True,,,1.0,,,,,242.0,3.0,,
,,TURNHOUT,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
215000.0,,Flémalle,APARTMENT,APARTMENT,2.0,93.0,True,,,,,,,,,,,AS_NEW
460000.0,,Auderghem,HOUSE,HOUSE,4.0,140.0,False,0.0,,1.0,,1.0,100.0,100.0,165.0,2.0,0.0,TO_BE_DONE_UP
279000.0,,Kortrijk,APARTMENT,APARTMENT,3.0,110.0,False,,,,,,,,,2.0,,GOOD
990000.0,,Uccle,APARTMENT,PENTHOUSE,2.0,200.0,False,,,1.0,40.0,,,,,2.0,,GOOD
219900.0,,Courcelles,HOUSE,HOUSE,3.0,198.0,False,0.0,,1.0,,1.0,846.0,846.0,1008.0,4.0,0.0,GOOD
422000.0,,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,2.0,80.0,True,0.0,,1.0,7.0,,,,,2.0,0.0,AS_NEW
795000.0,,Gent,APARTMENT,PENTHOUSE,3.0,148.0,False,,,1.0,35.0,,,,,,,
440000.0,,Sint-Andries,HOUSE,HOUSE,3.0,,False,,,,,,,,233.0,,,GOOD
339000.0,,Sint-Kruis,HOUSE,HOUSE,4.0,177.0,False,0.0,,1.0,,,,,373.0,,,TO_RENOVATE
375000.0,,Braine-le-Château,APARTMENT,PENTHOUSE,2.0,124.0,False,0.0,,1.0,30.0,,,,,2.0,0.0,AS_NEW
300000.0,,Molenbeek-Saint-Jean,APARTMENT,APARTMENT,2.0,85.0,True,0.0,,1.0,25.0,,,,,2.0,0.0,GOOD
520000.0,,Wezeren,HOUSE,HOUSE,4.0,243.0,False,,,,,,,,2000.0,,,GOOD
179000.0,,Blankenberge,APARTMENT,APARTMENT,2.0,68.0,False,,,,,,,,,,,AS_NEW
1240000.0,,De Pinte Zevergem,HOUSE,HOUSE,4.0,280.0,True,0.0,,1.0,80.0,,,,940.0,4.0,0.0,AS_NEW
,,Genappe,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
285000.0,,OOSTHAM,HOUSE,HOUSE,4.0,200.0,True,,,,,,,,300.0,3.0,,GOOD
599000.0,,Knokke,APARTMENT,APARTMENT,2.0,85.0,True,1.0,,1.0,,,,,,2.0,,GOOD
100000.0,,Liège,APARTMENT,APARTMENT,1.0,43.0,False,0.0,,,,,,,,2.0,0.0,
689000.0,,Schilde,HOUSE,HOUSE,4.0,162.0,False,,,1.0,,1.0,315.0,315.0,389.0,3.0,0.0,AS_NEW
300000.0,,Watermael-Boitsfort,APARTMENT,APARTMENT,2.0,85.0,False,0.0,,1.0,,,,,,4.0,,TO_BE_DONE_UP
905000.0,,Knokke,APARTMENT,APARTMENT,2.0,96.0,False,0.0,,,,,,,,,,AS_NEW
280000.0,,Mons,HOUSE,HOUSE,4.0,165.0,False,,,,,1.0,1.0,1.0,704.0,2.0,0.0,GOOD
359950.0,,Ham-sur-Heure-Nalinnes,HOUSE,HOUSE,3.0,165.0,False,,,,,,,,826.0,4.0,0.0,AS_NEW
289000.0,,Fontaine-l'Évêque,HOUSE,VILLA,2.0,95.0,False,0.0,,1.0,20.0,1.0,200.0,200.0,539.0,4.0,0.0,AS_NEW
1145000.0,,Leuven,HOUSE,MANSION,6.0,410.0,False,,,1.0,40.0,,,,403.0,,,GOOD
369000.0,,Sint-Idesbald,APARTMENT,APARTMENT,2.0,100.0,False,,,1.0,40.0,,,,,2.0,0.0,
295000.0,,Liège,APARTMENT,APARTMENT,3.0,115.0,False,0.0,,1.0,10.0,,,,,2.0,0.0,AS_NEW
890000.0,,Kraainem,APARTMENT,PENTHOUSE,3.0,173.0,True,0.0,,1.0,14.0,,,,,2.0,0.0,AS_NEW
449000.0,,Balen,HOUSE,HOUSE,5.0,347.0,False,,,1.0,,,,,0.0,4.0,,AS_NEW
1290000.0,,Lasne,HOUSE,VILLA,4.0,340.0,False,,1.0,1.0,1.0,1.0,1900.0,1900.0,2100.0,4.0,0.0,AS_NEW
250000.0,,Heverlee,APARTMENT,APARTMENT,1.0,53.0,False,,,1.0,,,,,,,,
449000.0,,Rekkem,HOUSE,MIXED_USE_BUILDING,2.0,136.0,True,0.0,,1.0,,,,,1656.0,3.0,0.0,TO_RENOVATE
1500000.0,,Saint-Gilles,HOUSE,HOUSE,9.0,495.0,False,0.0,,1.0,15.0,1.0,165.0,165.0,165.0,2.0,0.0,AS_NEW
425000.0,,Gent,APARTMENT,APARTMENT,2.0,86.0,False,,,1.0,5.0,,,,,2.0,0.0,AS_NEW
129000.0,,Jemeppe-sur-Meuse,HOUSE,HOUSE,4.0,123.0,False,0.0,,1.0,20.0,1.0,41.0,41.0,135.0,2.0,0.0,GOOD
295000.0,,Turnhout,APARTMENT,SERVICE_FLAT,1.0,93.0,False,,,1.0,3.0,,,,,,,GOOD
210000.0,,Beveren-Waas,APARTMENT,APARTMENT,2.0,,False,,,,,,,,,,,GOOD
,,Deinze,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
1950000.0,,Ixelles,HOUSE,HOUSE,5.0,450.0,True,0.0,,1.0,36.0,1.0,210.0,210.0,340.0,2.0,0.0,AS_NEW
319000.0,,Sint-Truiden,APARTMENT,APARTMENT,2.0,90.0,False,,,,,,,,,,,
199000.0,,Sint-Niklaas,APARTMENT,APARTMENT,1.0,76.0,False,,,,,,,,,,,JUST_RENOVATED
35000.0,,Herstal Vottem,HOUSE,HOUSE,3.0,177.0,True,0.0,,1.0,27.0,1.0,325.0,325.0,512.0,3.0,,GOOD
189000.0,,Gembloux,APARTMENT,GROUND_FLOOR,1.0,54.0,False,,,1.0,10.0,1.0,60.0,60.0,,3.0,0.0,GOOD
699000.0,,Wichelen,HOUSE,HOUSE,3.0,183.0,False,0.0,,,,1.0,5110.0,5110.0,6080.0,4.0,0.0,TO_RENOVATE
595000.0,,Kortemark,HOUSE,APARTMENT_BLOCK,2.0,,False,,,1.0,,,,,310.0,3.0,,GOOD
495000.0,,Etterbeek,APARTMENT,APARTMENT,1.0,117.0,True,0.0,,,,,,,,,0.0,TO_BE_DONE_UP
390000.0,,DIEST,HOUSE,HOUSE,3.0,200.0,False,,1.0,,,,,,613.0,3.0,1.0,GOOD
335000.0,,KOERSEL,APARTMENT,APARTMENT,2.0,100.0,False,,,1.0,13.0,,,,,3.0,,
1197000.0,,Hamont-Achel,HOUSE,HOUSE,4.0,420.0,False,,,,,1.0,1000.0,1000.0,1640.0,4.0,,AS_NEW
249900.0,,Liège,HOUSE,APARTMENT_BLOCK,3.0,200.0,False,0.0,,1.0,20.0,1.0,60.0,60.0,230.0,2.0,0.0,TO_RENOVATE
359000.0,,Merksem,HOUSE,HOUSE,4.0,163.0,False,,,,,1.0,119.0,119.0,208.0,2.0,,TO_BE_DONE_UP
545000.0,,Tielt (8700),HOUSE,APARTMENT_BLOCK,0.0,260.0,False,0.0,,,,,,,93.0,,,TO_RENOVATE
650000.0,,Anderlecht,HOUSE,MIXED_USE_BUILDING,5.0,270.0,True,0.0,,1.0,,1.0,190.0,190.0,280.0,2.0,0.0,GOOD
449000.0,,BEERSEL,HOUSE,HOUSE,3.0,187.0,False,,,,,1.0,760.0,760.0,926.0,3.0,,
1195000.0,,Appels,HOUSE,MANSION,4.0,597.0,True,0.0,,,,,,,3257.0,,0.0,GOOD
149000.0,,Charleroi Monceau-sur-Sambre,APARTMENT,APARTMENT,1.0,60.0,True,0.0,,,,,,,,2.0,0.0,AS_NEW
379000.0,,Vilvoorde,HOUSE,HOUSE,4.0,149.0,True,0.0,,,,,,,270.0,2.0,0.0,
825000.0,,Oostende,APARTMENT,APARTMENT,3.0,116.0,True,,,1.0,,,,,,,,AS_NEW
550000.0,,Lichtervelde,HOUSE,VILLA,3.0,,False,,,1.0,,,,,918.0,,,GOOD
199000.0,,Aalst,APARTMENT,APARTMENT,2.0,75.0,False,0.0,,1.0,12.0,,,,,4.0,,TO_BE_DONE_UP
425000.0,,Lier,HOUSE,HOUSE,3.0,149.0,True,,,,,1.0,29.0,29.0,119.0,2.0,0.0,GOOD
,,Neerwaasten,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
620000.0,,Oostende,APARTMENT,APARTMENT,2.0,195.0,False,0.0,,,,,,,,,,TO_RENOVATE
429000.0,,EKEREN,HOUSE,HOUSE,3.0,170.0,False,,,,,,,,213.0,,,GOOD
199000.0,,Liège,HOUSE,HOUSE,3.0,102.0,False,0.0,,1.0,19.0,1.0,65.0,65.0,66.0,2.0,0.0,AS_NEW
150000.0,,VIVEGNIS,HOUSE,HOUSE,2.0,98.0,False,,,,,1.0,740.0,740.0,1020.0,2.0,,TO_RENOVATE
380000.0,,WOLUWE-SAINT-LAMBERT,APARTMENT,APARTMENT,2.0,90.0,False,0.0,,1.0,7.0,,,,,2.0,0.0,AS_NEW
350000.0,,Tintigny Rossignol,HOUSE,HOUSE,5.0,251.0,False,,,,,,,,1018.0,4.0,,TO_BE_DONE_UP
369000.0,,Gavere,HOUSE,HOUSE,4.0,263.0,False,,,,,,,,1127.0,4.0,,TO_BE_DONE_UP
329000.0,,Beyne-Heusay,HOUSE,HOUSE,5.0,250.0,False,0.0,,1.0,,1.0,725.0,725.0,878.0,3.0,0.0,TO_RENOVATE
250000.0,,MOLENBEEK-SAINT-JEAN,APARTMENT,APARTMENT,2.0,70.0,False,,,,,,,,,2.0,,GOOD
230000.0,,Houffalize,APARTMENT,APARTMENT,2.0,85.0,False,0.0,,,,,,,,2.0,0.0,
599000.0,,SINT-NIKLAAS,HOUSE,HOUSE,3.0,240.0,False,,1.0,1.0,30.0,1.0,200.0,200.0,443.0,3.0,,JUST_RENOVATED
249000.0,,Koekelberg,APARTMENT,APARTMENT,2.0,94.0,False,0.0,,1.0,10.0,,,,,2.0,0.0,GOOD
118500.0,,GRANDMENIL,APARTMENT,APARTMENT,2.0,60.0,False,,,1.0,15.0,,,,,3.0,,
385000.0,,Gent,APARTMENT,APARTMENT,2.0,94.0,False,0.0,,1.0,,,,,,2.0,0.0,GOOD
235000.0,,PEUTIE,HOUSE,HOUSE,2.0,125.0,False,,,,,1.0,150.0,150.0,219.0,2.0,,TO_RENOVATE
79000.0,,Somme-Leuze,HOUSE,CHALET,1.0,44.0,False,0.0,,,,1.0,296.0,296.0,296.0,4.0,0.0,GOOD
379000.0,,Beersel Alsemberg,HOUSE,HOUSE,3.0,150.0,False,,,1.0,10.0,1.0,271.0,271.0,372.0,3.0,0.0,GOOD
399000.0,,BORSBEEK,HOUSE,APARTMENT_BLOCK,4.0,175.0,False,,,,,1.0,125.0,125.0,270.0,3.0,,TO_RENOVATE
349000.0,,WELKENRAEDT,HOUSE,HOUSE,4.0,134.0,False,0.0,,1.0,34.0,,,,500.0,3.0,0.0,GOOD
175000.0,,Molenbeek-Saint-Jean,APARTMENT,FLAT_STUDIO,0.0,54.0,False,0.0,,,,1.0,60.0,60.0,,2.0,0.0,
795000.0,,Bruxelles,APARTMENT,APARTMENT,3.0,188.0,True,0.0,,1.0,16.0,,,,,2.0,0.0,GOOD
425000.0,,Ename,HOUSE,HOUSE,2.0,140.0,False,,,1.0,,,,,902.0,,,GOOD
899000.0,,Sprimont,HOUSE,APARTMENT_BLOCK,13.0,778.0,False,0.0,,1.0,443.0,,,,1135.0,4.0,0.0,GOOD
,,Deerlijk,APARTMENT,APARTMENT,1.0,73.0,False,0.0,,1.0,,,,,,,,GOOD
,,Roeselare,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
980000.0,,Uccle,APARTMENT,PENTHOUSE,2.0,140.0,True,0.0,,1.0,30.0,,,,,3.0,0.0,AS_NEW
595000.0,,Retie,APARTMENT,APARTMENT,4.0,254.0,False,0.0,,1.0,95.0,,,,,,,
750000.0,,Ninove,HOUSE,HOUSE,3.0,295.0,False,0.0,,1.0,,1.0,1.0,1.0,2981.0,4.0,0.0,GOOD
,,ATH,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
199000.0,,Blankenberge,APARTMENT,APARTMENT,1.0,55.0,False,,,1.0,,,,,,,,AS_NEW
445000.0,,Havelange,HOUSE,HOUSE,4.0,170.0,False,,,1.0,47.0,1.0,927.0,927.0,927.0,4.0,1.0,JUST_RENOVATED
449000.0,,Brakel,HOUSE,HOUSE,5.0,305.0,False,0.0,,1.0,,,,,1135.0,2.0,,
